id,authors,year_of_publication,title,abbreviation,journal_name,journal_volume,journal_issue,pages,created_at,updated_at      ,abstract
975,"Graf B.A., Ameho C., Dolnikowski G.G., Milbury P.E., Chen C.Y., Blumberg J.B.",2006,Rat gastrointestinal tissues metabolize quercetin,GRAF 2006,J Nutr,136,1,39-44,2015-04-13 21:45:29 UTC,2015-04-14 13:43:13 UTC      ,"1. J Nutr. 2006 Jan;136(1):39-44. doi: 10.1093/jn/136.1.39.

Rat gastrointestinal tissues metabolize quercetin.

Graf BA(1), Ameho C, Dolnikowski GG, Milbury PE, Chen CY, Blumberg JB.

Author information:
(1)Antioxidants Research Laboratory, Jean Mayer U.S. Department of Agriculture 
Human Nutrition Research Center on Aging, Tufts University, Boston, MA.

Quercetin and quercetin glycosides from food or dietary supplements appear in 
body tissues almost exclusively as glucuronated, sulfated, and methylated 
quercetin conjugates, suggesting that the in vivo bioactivity of quercetin may 
be due to its metabolites. In this study, pre- and postabsorptive metabolism of 
orally ingested quercetin was examined by comparing the metabolite pattern in 
gastrointestinal (GI) tissues, contents, and internal tissues. F344 rats (n = 6) 
were fed for 6 wk a diet containing 0.45% quercetin and the metabolite patterns 
were determined in the tissues and contents of stomach, small intestine, cecum, 
and colon and in liver, kidney, and plasma using LC-MS/MS. GI contents contained 
predominantly unmetabolized quercetin at 94-100%, whereas quercetin in GI 
tissues was present as 11 different sulfated, glucuronated, and methylated 
metabolites at 32% in stomach, 88% in small intestine, 27% in cecum, and 46% in 
colon. Quercetin was further metabolized postabsorption and found in liver, 
kidney, and plasma almost exclusively as sulfated methyl-quercetin glucuronide. 
The unique pattern of quercetin metabolites in each GI tissue indicates 
extensive biotransformation before absorption and distribution in rats.

DOI: 10.1093/jn/136.1.39
PMID: 16365056 [Indexed for MEDLINE]"
141,"Grandi R., Trifiro A., Gheradi S., Calza M., Saccani G.",1994,Characterization of lemon juice on the basis of flavonoid content,GRANDI 1994,Fluessiges Obst,61,11,355-359,2015-04-13 21:45:23 UTC,2015-04-13 21:45:23 UTC      ,
1171,"Granito M., Brito Y., Torres A.",2007,"Chemical composition, antioxidant capacity and functionality of raw and processed Phaseolus lunatus",GRANITO 2007,Journal of the Science of Food and Agriculture,87,15,2801-2809,2015-04-13 21:45:30 UTC,2015-04-13 21:45:30 UTC      ,
1172,"Granito M., Paolini M., Perez S.",2008,Polyphenols and antioxidant capacity of Phaseolus vulgaris stored under extreme conditions and processed,GRANITO 2008,LWT-Food Science and Technology,41,6,994-999,2015-04-13 21:45:30 UTC,2015-04-13 21:45:30 UTC      ,
1205,"Grewal A., Jood S.",2006,Effect of processing treatments on nutritional and antinutritional contents of green gram microwave cooking and other traditional cooking methods,GREWAL 2006,Journal of Food Biochemistry,30,,535-546,2015-04-13 21:45:30 UTC,2015-04-13 21:45:30 UTC      ,
976,"Gross M., Pfeiffer M., Martini M., Campbell D., Slavin J., Potter J.",1996,The quantitation of metabolites of quercetin flavonols in human urine,GROSS 1996,Cancer Epidemiol Biomarkers Prev,5,9,711-20,2015-04-13 21:45:29 UTC,2015-04-14 13:43:15 UTC      ,
1026,"Grun C.H., van Dorsten F.A., Jacobs D.M., Le Belleguic M., van Velzen E.J., Bingham M.O., Janssen H.G., van Duynhoven J.P.",2008,GC-MS methods for metabolic profiling of microbial fermentation products of dietary polyphenols in human and in vitro intervention studies,GRUN 2008,J Chromatogr B Analyt Technol Biomed Life Sci,871,2,212-9,2015-04-13 21:45:29 UTC,2015-04-14 13:43:15 UTC      ,"1. J Chromatogr B Analyt Technol Biomed Life Sci. 2008 Aug 15;871(2):212-9. doi: 
10.1016/j.jchromb.2008.04.039. Epub 2008 May 3.

GC-MS methods for metabolic profiling of microbial fermentation products of 
dietary polyphenols in human and in vitro intervention studies.

Grün CH(1), van Dorsten FA, Jacobs DM, Le Belleguic M, van Velzen EJ, Bingham 
MO, Janssen HG, van Duynhoven JP.

Author information:
(1)Unilever Food and Health Research Institute, Olivier van Noortlaan 120, 3133 
AT, Vlaardingen, The Netherlands. christian.grun@unilever.com

Flavonoids, a subclass of polyphenols, are major constituents of many 
plant-based foods and beverages, including tea, wine and chocolate. 
Epidemiological studies have shown that a flavonoid-rich diet is associated with 
reduced risk of cardiovascular diseases. The majority of the flavonoids survive 
intact until they reach the colon where they are then extensively metabolized 
into smaller fragments. Here, we describe the development of GC-MS-based methods 
for the profiling of phenolic microbial fermentation products in urine, plasma, 
and fecal water. Furthermore, the methods are applicable for profiling products 
obtained from in vitro batch culture fermentation models. The methods 
incorporate enzymatic deconjugation, liquid-liquid extraction, derivatization, 
and subsequent analysis by GC-MS. At the level of individual compounds, the 
methods gave recoveries better than 80% with inter-day precision being better 
than 20%, depending on the matrix. Limits of detection were below 0.1 microg/ml 
for most phenolic acids. The newly developed methods were successfully applied 
to samples from human and in-vitro intervention trials, studying the metabolic 
impact of flavonoid intake. In conclusion, the methods presented are robust and 
generally applicable to diverse biological fluids. Its profiling character is 
useful to investigate on a large scale the gut microbiome-mediated 
bioavailability of flavonoids.

DOI: 10.1016/j.jchromb.2008.04.039
PMID: 18502705 [Indexed for MEDLINE]"
318,"Gu X., Creasy L., Kester A., Zeece M.",1999,Capillary electrophoretic determination of resveratrol in wines,GU 1999,Journal of Agricultural and Food Chemistry,47,8,3223-3227,2005-11-10 11:18:43 UTC,2015-04-14 13:43:15 UTC      ,"1. J Agric Food Chem. 1999 Aug;47(8):3223-7. doi: 10.1021/jf981211e.

Capillary electrophoretic determination of resveratrol in wines.

Gu X(1), Creasy L, Kester A, Zeece M.

Author information:
(1)Department of Food Science, University of Nebraska, Lincoln 68583-0919, USA.

A rapid and sensitive capillary electrophoretic method for analysis of 
resveratrol in wine was established. The protocol consists of sample preparation 
using a C-18 solid-phase extraction cartridge. Baseline separation of trans- and 
cis-resveratrol from other compounds in wine was achieved in approximately 8 min 
using a micellar mode. The limits of detection for trans- and cis-resveratrol 
were 0.1 and 0.15 micromol/L, respectively. Recovery rates for trans-resveratrol 
using the protocol described ranged from 94.6 +/- 8.5 to 101.9 +/- 7.2%. These 
procedures were used to analyze the trans- and cis-resveratrol levels in 26 
wines. It was found that the concentration of trans-resveratrol ranged from 
0.987 to 25.4 micromol/L, whereas the concentration of cis-resveratrol was much 
lower.

DOI: 10.1021/jf981211e
PMID: 10552635 [Indexed for MEDLINE]"
164,"Gu, L., Kelm M.A., Hammerstone J.F., Beecher G.R., Hollman P.C.H., Haytowitz D., Gebhardt S., Prior R.L.",2004,Concentrations of Proanthocyanidins in Common Foods and Estimations of Normal Consumption,GU 2004,Journal of Nutrition,134,3,613-617,2004-02-11 09:57:23 UTC,2015-04-14 13:43:16 UTC      ,"1. J Nutr. 2004 Mar;134(3):613-7. doi: 10.1093/jn/134.3.613.

Concentrations of proanthocyanidins in common foods and estimations of normal 
consumption.

Gu L(1), Kelm MA, Hammerstone JF, Beecher G, Holden J, Haytowitz D, Gebhardt S, 
Prior RL.

Author information:
(1)U.S. Department of Agriculture, Agriculture Research Service, Arkansas 
Children's Nutrition Center, Little Rock, AR 72202, USA.

Proanthocyanidins (PAs) have been shown to have potential health benefits. 
However, no data exist concerning their dietary intake. Therefore, PAs in common 
and infant foods from the U.S. were analyzed. On the bases of our data and those 
from the USDA's Continuing Survey of Food Intakes by Individuals (CSFII) of 
1994-1996, the mean daily intake of PAs in the U.S. population (>2 y old) was 
estimated to be 57.7 mg/person. Monomers, dimers, trimers, and those above 
trimers contribute 7.1, 11.2, 7.8, and 73.9% of total PAs, respectively. The 
major sources of PAs in the American diet are apples (32.0%), followed by 
chocolate (17.9%) and grapes (17.8%). The 2- to 5-y-old age group (68.2 
mg/person) and men >60 y old (70.8 mg/person) consume more PAs daily than other 
groups because they consume more fruit. The daily intake of PAs for 4- to 
6-mo-old and 6- to 10-mo-old infants was estimated to be 1.3 mg and 26.9 mg, 
respectively, based on the recommendations of the American Academy of 
Pediatrics. This study supports the concept that PAs account for a major 
fraction of the total flavonoids ingested in Western diets.

DOI: 10.1093/jn/134.3.613
PMID: 14988456 [Indexed for MEDLINE]"
627,"Gu L., House S.E., Wu X., Ou B., Prior R.L.",2006,Procyanidin and catechin contents and antioxidant capacity of cocoa and chocolate products,GU 2006,Journal of Agricultural and Food Chemistry,54,,4057-4061,2007-01-08 14:19:36 UTC,2015-04-14 13:43:16 UTC      ,"1. J Agric Food Chem. 2006 May 31;54(11):4062-8. doi: 10.1021/jf060290o.

Antioxidant activity and polyphenol and procyanidin contents of selected 
commercially available cocoa-containing and chocolate products in the United 
States.

Miller KB(1), Stuart DA, Smith NL, Lee CY, McHale NL, Flanagan JA, Ou B, Hurst 
WJ.

Author information:
(1)The Hershey Company, P.O. Box 805, Hershey, Pennsylvania 17033-0805, USA.

In the United States, commercially available foods, including cocoa and 
chocolate, are being marketed with statements referring to the level of 
antioxidant activity and polyphenols. For cocoa-containing foods, there has been 
no comprehensive survey of the content of these and other chemistries. A survey 
of cocoa and chocolate-containing products marketed in the United States was 
conducted to determine antioxidant activity and polyphenol and procyanidin 
contents. Commercially available samples consisted of the top market share 
products in each of the following six categories: natural cocoa, unsweetened 
baking chocolate, dark chocolate, semisweet baking chips, milk chocolate, and 
chocolate syrup. Composite samples were characterized using four different 
methods: oxygen radical absorbance capacity (ORAC), vitamin C equivalence 
antioxidant capacity (VCEAC), total polyphenols, and procyanidins. All composite 
lots were further characterized for percent nonfat cocoa solids (NFCS) and 
percent fat. Natural cocoas had the highest levels of antioxidant activities, 
total polyphenols, and procyanidins followed by baking chocolates, dark 
chocolates and baking chips, and finally milk chocolate and syrups. The results 
showed a strong linear correlation between NFCS and ORAC (R (2) = 0.9849), total 
polyphenols (R (2) = 0.9793), and procyanidins (R (2) = 0.946), respectively. On 
the basis of principal component analysis, 81.4% of the sample set was 
associated with NFCS, antioxidant activity, total polyphenols, and procyanidins. 
The results indicated that, regardless of the product category, NFCS were the 
primary factor contributing to the level of cocoa antioxidants in the products 
tested. Results further suggested that differences in cocoa bean blends and 
processing, with the possible exception of Dutching, are minor factors in 
determining the level of antioxidants in commercially available cocoa-containing 
products in the United States.

DOI: 10.1021/jf060290o
PMID: 16719535 [Indexed for MEDLINE]"
731,"Guedon D.J., Pasquier B.P.",1994,Analysis and distribution of flavonoid glycosides and rosmarinic acid in 40 Mentha x piperita clones,GUEDON 1994,Journal of Agricultural and Food Chemistry,42,3,679-684,2007-09-11 12:18:49 UTC,2015-04-13 21:45:27 UTC      ,
852,Gutfinger T.,1981,Polyphenols in olive oil,GUTFINGER 1981,Journal of the American Oil Chemists' Society,58,11,966-968,2015-04-13 21:45:28 UTC,2015-04-14 13:43:17 UTC      ,
815,"Guth H., Grosch W.",1994,Quantitative analysis of caffeic and ferulic acids in oatmeal. Comparison of a conventional method with a stable isotope dilution assay,GUTH 1994,Zeitschrift fuer Lebensmittel Untersuchung und Forschung,199,,195-197,2015-04-13 21:45:28 UTC,2015-04-14 13:43:17 UTC      ,"1. Z Lebensm Unters Forsch. 1994 Sep;199(3):195-7. doi: 10.1007/BF01193442.

Quantitative analysis of caffeic and ferulic acids in oatmeal. Comparison of a 
conventional method with a stable isotope dilution assay.

Guth H(1), Grosch W.

Author information:
(1)Deutsche Forschungsanstalt für Lebensmittelchemie, Garching, Germany.

[13C]Caffeic acid and [13C]ferulic acid were synthesized and then used as 
internal standards for the determination of these acids (free and esterified) in 
oatmeal. A comparative study indicated that 84% of the ferulic acid, but only 
32% of the caffeic acid, which is more susceptible to oxidation than the former, 
could be found by a conventional analytical approach.

DOI: 10.1007/BF01193442
PMID: 7975905 [Indexed for MEDLINE]"
1027,"Guy P.A., Renouf M., Barron D., Cavin C., Dionisi F., Kochhar S., Rezzi S., Williamson G., Steiling H.",2009,Quantitative analysis of plasma caffeic and ferulic acid equivalents by liquid chromatography tandem mass spectrometry,GUY 2009,J Chromatogr B Analyt Technol Biomed Life Sci,877,31,3965-74,2015-04-13 21:45:29 UTC,2015-04-14 13:43:18 UTC      ,"1. J Chromatogr B Analyt Technol Biomed Life Sci. 2009 Dec 1;877(31):3965-74.
doi:  10.1016/j.jchromb.2009.10.006. Epub 2009 Oct 8.

Quantitative analysis of plasma caffeic and ferulic acid equivalents by liquid 
chromatography tandem mass spectrometry.

Guy PA(1), Renouf M, Barron D, Cavin C, Dionisi F, Kochhar S, Rezzi S, 
Williamson G, Steiling H.

Author information:
(1)Nestlé Research Center, Nestec Ltd., P.O. Box 44, Vers-Chez-Les-Blanc, 1000 
Lausanne 26, Switzerland. philippe.guy@rdls.nestle.com

A validated method was developed for the simultaneous determination of the 
hydroxycinnamates caffeic acid (CA), dihydrocaffeic acid (DHCA), ferulic acid 
(FA), dihydroferulic acid (DHFA), and isoferulic acid (IFA) in human plasma as 
metabolites derived from coffee consumption. The method includes a protein 
precipitation step prior to enzymatic hydrolysis of the conjugated metabolites 
(sulfate, glucuronide, and/or ester) back to their aglycone forms. After 
liquid-liquid extraction, the reconstituted extract was analysed by 
high-performance liquid chromatography coupled to negative electrospray 
ionisation tandem mass spectrometry. Calibration curves were constructed from 
spiked human plasma samples in the range of 0-4800 nM for each of the targeted 
analytes. Two internal standards, 3-(4-hydroxyphenyl)-propionic acid (500 nM) 
and 1,3-dicaffeoylquinic acid (200 nM), were spiked at the beginning of the 
sample preparation and before analysis, respectively. Good performance data were 
obtained with limits of detection and quantification of the five 
hydroxycinnamates ranging between 1-15 nM and 3-50 nM, respectively. Within and 
between-days precisions were respectively calculated between 8-18% and 8-30% (at 
50 nM added initially), between 6-9% and 6-12% (at 200 nM), and between 5-9% and 
5-9% (at 500 nM). Precision calculated from different analysts ranged from 18% 
to 44% (at 50 nM), from 8% to 16% (at 200 nM), and from 4% to 8% (at 500 nM). 
Using this method, we determined plasma levels in humans and measured the 
efficiency of deconjugation using our enzymatic cocktail.

DOI: 10.1016/j.jchromb.2009.10.006
PMID: 19879819 [Indexed for MEDLINE]"
