id,authors,year_of_publication,title,abbreviation,journal_name,journal_volume,journal_issue,pages,created_at,updated_at      ,abstract
175,"Caro A.d., Piga A., Pinna I., Fenu P.M., Agabbio M.",2004,"Effect of drying conditions and storage period on polyphenolic content, antioxidant capacity, and ascorbic acid of prunes",CARO 2004_02,Journal of Agricultural and Food Chemistry,52,15,4780-4784,2015-04-13 21:45:24 UTC,2015-04-14 04:26:58 UTC      ,"1. J Agric Food Chem. 2004 Jul 28;52(15):4780-4. doi: 10.1021/jf049889j.

Effect of drying conditions and storage period on polyphenolic content, 
antioxidant capacity, and ascorbic acid of prunes.

Del Caro A(1), Piga A, Pinna I, Fenu PM, Agabbio M.

Author information:
(1)Dipartimento di Scienze Ambientali Agrarie e Biotecnologie Agro-Alimentari, 
Università degli Studi di Sassari, Viale Italia 39, 07100 Sassari, Italy. 
delcaro@uniss.it

In this study the main chemical parameters, ascorbic acid and polyphenol 
content, and antioxidant activity of two varieties of prunes, dried by 
high-temperature (85 + 70 degrees C) and low-temperature (60 degrees C) 
procedures, were monitored during storage. Ascorbic acid content was higher in 
the prunes dried at 60 degrees C but significantly decreased in both varieties 
during storage. The different classes of polyphenols analyzed (cinnamates, 
anthocyanins, flavonols) showed different stabilities during storage. 
Neochlorogenic acid decreased only in the President variety, whereas chlorogenic 
acid increased in both varieties; anthocyanins, present only in the President 
prunes, disappeared in the first months of storage, and the flavonol content 
fell significantly in both cultivars during the year of the study. Drying 
temperature significantly affected the polyphenol content, with different 
effects according to the class of polyphenols. Antioxidant activity showed a 
significant increase at the end of the storage period and in the President 
variety was higher in the sample dried at the higher temperature.

Copyright 2004 American Chemical Society

DOI: 10.1021/jf049889j
PMID: 15264914 [Indexed for MEDLINE]"
709,"Carrasco-Pancorbo A., Cruces-Blanco C., Segura-Carretero A., Fernandez-Gutierrez A.",2004,Sensitive determination of phenolic acids in extra-virgin olive oil by capillary zone electrophoresis,CARRASCO-PANCORBO 2004,Journal of Agricultural and Food Chemistry,52,,6687-6693,2007-02-11 15:55:02 UTC,2015-04-14 04:26:58 UTC      ,Abstract not found
708,"Carrasco-Pancorbo A., Segura-Carretero A., Fernandez-Gutierrez A.",2005,Co-electroosmotic capillary electrophoresis determination of phenolic acids in commercial olive oil,CARRASCO-PANCORBO 2005,Journal of Separation Science,28,,925-934,2007-02-11 11:29:26 UTC,2015-04-14 04:26:59 UTC      ,"1. J Sep Sci. 2005 Jun;28(9-10):925-34. doi: 10.1002/jssc.200400107.

Co-electroosmotic capillary electrophoresis determination of phenolic acids in 
commercial olive oil.

Carrasco Pancorbo A(1), Segura Carretero A, Fernández Gutiérrez A.

Author information:
(1)Department of Analytical Chemistry, Faculty of Sciences, University of 
Granada, C/Fuentenueva s/n, E-18071 Granada, Spain.

Fourteen phenolic acids have been selectively determined in olive-oil samples 
using the co-electrosmotic capillary electrophoresis mode with UV detection 
after the LLE extraction system. A polycationic surfactant (hexadimetrine 
bromide, HDB), which dynamically coats the inner surface of the capillary and 
causes a fast anodic electroosmotic flow, was added to the electrolyte. The main 
factors affecting co-electroosmotic flow (EOF) such as type of modifier, 
concentration, and influence of organic solvents have been studied. Other 
parameters such as pH, type, and concentration of buffer, applied voltage, and 
injection time were also optimised using hydrodynamic injection for 8 s and UV 
detection at 210 nm. The composition optimum of the running buffer used was a 
20% 2-propanol, 0.001% HDB, and 50 mM sodium borate at a pH value of 9.6. The 
method has been applied to determination and quantification of fourteen phenolic 
acids at ppb levels in olive oil samples after a liquid-liquid extraction.

DOI: 10.1002/jssc.200400107
PMID: 16013818 [Indexed for MEDLINE]"
718,"Carrasco-Pancorbo A., Gomez-Caracava A.M., Cerretani L., Bendini A., Segura-Carretero A., Fernandez-Gutierrez A.",2006,Rapid quantification of the phenolic fraction of Spanish virgin olive oils by capillary electrophoresis with UV detection,CARRASCO-PANCORBO 2006,Journal of Agricultural and Food Chemistry,54,,7984-7991,2007-07-11 09:24:21 UTC,2015-04-14 04:27:00 UTC      ,"1. J Agric Food Chem. 2006 Oct 18;54(21):7984-91. doi: 10.1021/jf0617925.

Rapid quantification of the phenolic fraction of Spanish virgin olive oils by 
capillary electrophoresis with UV detection.

Carrasco-Pancorbo A(1), Gómez-Caravaca AM, Cerretani L, Bendini A, 
Segura-Carretero A, Fernandez-Gutiérrez A.

Author information:
(1)Department of Analytical Chemistry, Faculty of Sciences, University of 
Granada, C/Fuentenueva s/n, E-18071 Granada, Spain.

A rapid and reliable capillary zone electrophoresis method was used as a tool to 
obtain both qualitative and quantitative information about simple phenols, 
lignans, complex phenols (isomeric forms of secoiridoids), phenolic acids, and 
flavonoids in the solid-phase separation extracts from different Spanish 
extra-virgin olive oil in a short time (less than 6 min). Peak identification 
was done by using commercial and HPLC-isolated standards, studying the 
information of the electropherograms obtained at several wavelengths and also 
using the information previously reported. For the quantification of lignans and 
complex phenols (secoiridoid derivatives), we used a reference compound 
(oleuropein glucoside) at two different wavelengths (200 and 240 nm) and for the 
quantification of tyrosol and flavonoids, we used their commercially available 
standards.

DOI: 10.1021/jf0617925
PMID: 17031999 [Indexed for MEDLINE]"
62,"Cartoni G.P., Coccioli F., Jasionowska R., Ramires D.",2000,HPLC analysis of the benzoic and cinnamic acids in edible vegetable oils,CARTONI 2000,Italian Journal of Food Science,12,2,163-173,2003-12-05 10:41:49 UTC,2015-04-13 21:45:23 UTC      ,"1. Food Res Int. 2017 Dec;102:184-194. doi: 10.1016/j.foodres.2017.09.089. Epub 
2017 Oct 5.

Profiling and quantification of phenolic compounds in Camellia seed oils: 
Natural tea polyphenols in vegetable oil.

Wang X(1), Zeng Q(2), Del Mar Contreras M(3), Wang L(2).

Author information:
(1)College of Chemical Engineering, Huaqiao University, Xiamen, Fujian 361021, 
China; Institute of Oil and Natural Product, Huaqiao University, Xiamen, Fujian 
361021, China. Electronic address: xiaoqin77@foxmail.com.
(2)College of Chemical Engineering, Huaqiao University, Xiamen, Fujian 361021, 
China; Institute of Oil and Natural Product, Huaqiao University, Xiamen, Fujian 
361021, China.
(3)Department of Analytical Chemistry, Annex C-3 Building, Campus of Rabanales, 
Institute of Fine Chemistry and Nanochemistry, University of Córdoba, 14071 
Córdoba, Spain.

In Asia, tea seed oils (seed oils from Camellia oleifera, C. chekiangoleosa, and 
C. sinensis) are used in edible, medicinal, and cosmetic applications. However, 
these oils differ in their fatty acid contents, and there is little known about 
their phenolic compounds. Here we analyzed the phenolic compounds of seed oils 
from three species gathered from 15 regions of China. Twenty-four phenolic 
compounds were characterized by HPLC-Q-TOF-MS, including benzoic acids (6), 
cinnamic acids (6), a hydroxyphenylacetic acid, flavanols (4), flavonols (3), 
flavones (2), and dihydroflavonoids (2). Some of these phenolic compounds had 
not previously been reported from C. sinensis (20), C. oleifera (15), and C. 
chekiangoleosa (24) seed oils. Quantification was done by HPLC-QqQ-MS using 24 
chemical standards. The total concentrations in the studied samples ranged from 
20.56 to 88.56μg/g. Phenolic acids were the most abundant class, accounting for 
76.2-90.4%, with benzoic acid, found at up to 18.87μg/g. The concentration of 
catechins, typical of tea polyphenols, ranged between 2.1% and 9.7%, while the 
other flavonoids varied from 4.2% to 17.8%. Although the cultivation region 
affected the phenolic composition of the Camellia seed oils, in our hierarchical 
clustering analysis, the samples clustered according to species. The phenolic 
composition of the seed oils from C. oleifera and C. chekiangoelosa were 
similar. We found that the phenolic categories in Camellia seed oils were 
similar to tea polyphenols, thereby identifying a source of liposoluble tea 
polyphenols and potentially accounting for some of the reported activities of 
these oils. In addition, this work provides basic data that allows distinction 
of various Camellia seed oils, as well as improvements to be made in their 
quality standards.

Copyright © 2017 Elsevier Ltd. All rights reserved.

DOI: 10.1016/j.foodres.2017.09.089
PMID: 29195939 [Indexed for MEDLINE]"
924,"Caruso D., Visioli F., Patelli R., Galli C., Galli G.",2001,Urinary excretion of olive oil phenols and their metabolites in humans,CARUSO 2001,Metabolism,50,12,1426-8,2015-04-13 21:45:28 UTC,2015-04-14 04:27:01 UTC      ,Abstract not found
1296,"Cejudo-Bastante M.J., Pérez-Coello M.S., Pérez-Juan P.M., Hermosín-Gutiérrez I.",2012,Effects of hyper-oxygenation and storage of Macabeo and Airén white wines on their phenolic and volatile composition,CEJUDO-BASTANTE 2012,European Food Research and Technology,234,1,87-99,2015-04-13 21:45:31 UTC,2015-04-13 21:45:31 UTC      ,Abstract not found
907,"Cerda B., Llorach R., Ceron J.J., Espin J.C., Tomas-Barberan F.A.",2003,"Evaluation of the bioavailability and metabolism in the rat of punicalagin, an antioxidant polyphenol from pomegranate juice",CERDA 2003_01,Eur J Nutr,42,1,18-28,2015-04-13 21:45:28 UTC,2015-04-14 04:27:02 UTC      ,"1. Eur J Nutr. 2003 Jan;42(1):18-28. doi: 10.1007/s00394-003-0396-4.

Evaluation of the bioavailability and metabolism in the rat of punicalagin, an 
antioxidant polyphenol from pomegranate juice.

Cerdá B(1), Llorach R, Cerón JJ, Espín JC, Tomás-Barberán FA.

Author information:
(1)Department of Food Science and Technology, CEBAS (CSIC), P. O. Box 4195, 
Murcia 30080, Spain.

BACKGROUND & AIMS: Punicalagin is an antioxidant ellagitannin of pomegranate 
juice. This compound is responsible for the high antioxidant activity of this 
juice. Nothing is known about the bioavailability and metabolism of punicalagin 
or other food ellagitannins. The present work aims to evaluate the 
bioavailability and metabolism of punicalagin in the rat as an animal model.
DESIGN: Two groups of rats were studied. One fed with standard rat diet (n = 5) 
and another with the same diet plus 6 % punicalagin (n = 5). Samples of urine 
and faeces were taken during 37 days and plasma every week. The different 
metabolites were analysed by HPLC-MS-MS.
RESULTS: The daily intake of punicalagin ranged from 0.6 to 1.2 g. Values around 
3-6 % the ingested punicalagin were excreted as identified metabolites in faeces 
and urine. In faeces, punicalagin is transformed to hydrolysis products and 
partly metabolites by the rat microflora to 6H-dibenzo[b,d]pyran-6-one 
derivatives. In plasma, punicalagin was detected at concentrations around 30 
microg/mL, and glucuronides of methyl ether derivatives of ellagic acid were 
also detected. 6H-Dibenzo[b,d]pyran-6-one derivatives were also detected 
especially during the last few weeks of the experiment. In urine, the main 
metabolites observed were the 6H-dibenzo[b,d]pyran-6-one derivatives, as 
aglycones or glucuronides.
CONCLUSION: As only 3-6 % of the ingested punicalagin was detected as such or as 
metabolites in urine and faeces, the majority of this ellagitannin has to be 
converted to undetectable metabolites (i. e. CO(2)) or accumulated in 
non-analysed tissues, however with only traces of punicalagin metabolites being 
detected in liver or kidney. This is the first report on the absorption of an 
ellagitannin and its presence in plasma. In addition, the transformation of 
ellagic acid derivatives to 6H-dibenzo[b,d]pyran-6-one derivatives in the rat is 
also confirmed.

DOI: 10.1007/s00394-003-0396-4
PMID: 12594538 [Indexed for MEDLINE]"
905,"Cerda B., Ceron J.J., Tomas-Barberan F.A., Espin J.C.",2003,Repeated oral administration of high doses of the pomegranate ellagitannin punicalagin to rats for 37 days is not toxic,CERDA 2003_02,J Agric Food Chem,51,11,3493-3501,2015-04-13 21:45:28 UTC,2015-04-13 21:45:28 UTC      ,Abstract not found
906,"Cerda B., Espin J.C., Parra S., Martinez P., Tomas-Barberan F.A.",2004,The potent in vitro antioxidant ellagitannins from pomegranate juice are metabolised into bioavailable but poor antioxidant hydroxy-6H-dibenzopyran-6-one derivatives by the colonic microflora of healt,CERDA 2004,Eur J Nutr,43,4,205-220,2015-04-13 21:45:28 UTC,2015-04-13 21:45:28 UTC      ,Abstract not found
908,"Cerda B., Tomas-Barberan F.A., Espin J.C.",2005,"Metabolism of antioxidant and chemopreventive ellagitannins from strawberries, raspberries, walnuts, and oak-aged wine in humans: Identification of biomarkers and individual variability",CERDA 2005,Journal of Agricultural and Food Chemistry,53,2,227-235,2015-04-13 21:45:28 UTC,2015-04-14 04:27:05 UTC      ,"1. J Agric Food Chem. 2005 Jan 26;53(2):227-35. doi: 10.1021/jf049144d.

Metabolism of antioxidant and chemopreventive ellagitannins from strawberries, 
raspberries, walnuts, and oak-aged wine in humans: identification of biomarkers 
and individual variability.

Cerdá B(1), Tomás-Barberán FA, Espín JC.

Author information:
(1)Research Group on Quality, Safety and Bioactivity of Plant Foods, Department 
of Food Science and Technology, CEBAS-CSIC, P.O. Box 164, 30100 Campus de 
Espinardo, Murcia, Spain.

Ellagitannins (ETs) are dietary polyphenols, containing ellagic acid (EA) 
subunits, with antioxidant and cancer chemopreventive activities that might 
contribute to health benefits in humans. However, little is known about their 
metabolic fate. We investigate here the metabolism of different dietary ETs and 
EA derivatives in humans. Forty healthy volunteers were distributed in four 
groups. Each group consumed, in a single dose, a different ET-containing 
foodstuff, i.e., strawberries (250 g), red raspberries (225 g), walnuts (35 g), 
and oak-aged red wine (300 mL). After the intake, five urine fractions (F) were 
collected at 8 (F1), 16 (F2), 32 (F3), 40 (F4), and 56 (F5) h. Neither ETs nor 
EA were detected in urine after LC-MS/MS analysis. However, the microbial 
metabolite 3,8-dihydroxy-6H-dibenzo[b,d]pyran-6-one (urolithin B) conjugated 
with glucuronic acid was detected along the fractions F3-F5 in all of the 
subjects, independently of the consumed foodstuff. The mean percentage of 
metabolite excretion ranged from 2.8 (strawberries) to 16.6% (walnuts) regarding 
the ingested ETs. Considerable interindividual differences were noted, 
identifying ""high and low metabolite excreters"" in each group, which supported 
the involvement of the colonic microflora in ET metabolism. These results 
indicate that urolithin B (a previously described antiangiogenic and 
hyaluronidase inhibitor compound) is a biomarker of human exposure to dietary 
ETs and may be useful in intervention studies with ET-containing products. The 
antioxidant and anticarcinogenic effects of dietary ETs and EA should be 
considered in the gastrointestinal tract whereas the study of potential systemic 
activities should be focused on the bioavailable urolithin B derivatives.

DOI: 10.1021/jf049144d
PMID: 15656654 [Indexed for MEDLINE]"
